Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Best Service,Ultra Gigapack,CD 1 -> Instr. Percussion,Perc. Triangles,"RP_MENU_BGM_BANK_01 -> 6, 7",Menu,
Best Service,Ultra Gigapack,CD 1 -> Instr. Pianos,Grand Piano 3 stereo,"RP_FSH_BANK_BGM_01 -> 20, 21, 22, 23, 24","Fishing: 2 Players - Catch While Losing, Fishing: Small Fry, Fishing: Small Fry 2",
KORG,TRITON,Programs -> Bank A,A004 ! {Tricky} Kit !,RP_MENU_BGM_BANK_01 -> 11,Menu,
KORG,TRITON,Programs -> Bank A,A006 Nasty Bass,RP_PNP_BANK_BGM01 -> 6,"Table Tennis: Start, Table Tennis, Table Tennis: VS Game",
KORG,TRITON,Programs -> Bank A,A016 Metalic Rez,"RP_COM_GAME_PARTY_BANK_BGM_01 -> 39, 40, 41","New Record, New Record 2",
KORG,TRITON,Programs -> Bank A,A047 Log Drum,"RP_FSH_BANK_BGM_01 -> 9, 10",Fishing,
KORG,TRITON,Programs -> Bank A,A050 Arp Twins,,"New Record, Shooting Range: Next Round, Shooting Range: Final Round",
KORG,TRITON,Programs -> Bank A,A065 90's Piano,,"Bronze Medal, Silver Medal, Gold Medal, Table Tennis: Good Score, Table Tennis: Great Score, Table Tennis: Max Score, Table Tennis: VS Finish",
KORG,TRITON,Programs -> Bank A,A075 White Pad EP,,"Menu, Platinum Medal, New Record",
KORG,TRITON,Programs -> Bank A,A092 Seq DDL Lead,"RP_PNP_BANK_BGM01 -> 23, 24","Table Tennis: VS Game, Table Tennis: Results",
KORG,TRITON,Programs -> Bank A,A096 Digital Polysix,RP_PNP_BANK_BGM01 -> 26,Table Tennis: Results,
KORG,TRITON,Programs -> Bank A,A102 Jungle Rez Bass,RP_PNP_BANK_BGM01 -> 27,Table Tennis: VS Game,
KORG,TRITON,Programs -> Bank A,A127 Krystal Bells,,"Bronze Medal, Silver Medal, Gold Medal, Platinum Medal",
KORG,TRITON,Programs -> Bank B,B032 Pop Synth Pad,,"New Record, Shooting Range: Combo, Shooting Range: Next Round, Shooting Range: Final Round, Shooting Range: Results - Draw, Shooting Range: Results - Win",
KORG,TRITON,Programs -> Bank B,B047 Marimba,"RP_DUC_BANK_BGM_02 -> 39, 40, 41","Shooting Range: Start, Shooting Range: Combo Bonus, Shooting Range: Results - Draw, Shooting Range: Results - Win",
KORG,TRITON,Programs -> Bank B,B060 Musette,"RP_FSH_BANK_BGM_01 -> 25, 26",Fishing: 2 Players - Catch While Losing,
KORG,TRITON,Programs -> Bank B,B065 Classic Piano,,"Silver Medal, Gold Medal",
KORG,TRITON,Programs -> Bank B,B109 Spitz Bottle,,"Shooting Range: Next Round, Shooting Range: Final Round, Shooting Range: Results - Draw, Shooting Range: Results - Win, Fishing: Results",
KORG,TRITON,Programs -> Bank C,C038 SynBassRes,,"Shooting Range: Results - Win, Fishing: Results",
KORG,TRITON,Programs -> Bank C,C063 GlassBell Bright,"RP_MENU_BGM_BANK_01 -> 22, 23, 24",Menu (Sleeping),
KORG,TRITON,Programs -> Bank C,C079 Digital Bells 2,,"Bronze Medal, Silver Medal, Gold Medal, Platinum Medal",
KORG,TRITON,Programs -> Bank C,C096 Square Snaps,"RP_PNP_BANK_BGM01 -> 0, 1, 2","Table Tennis: Start, Table Tennis, Table Tennis: VS Game",
KORG,TRITON,Programs -> Bank C,C127 Bottle-Bell,,"Table Tennis: Great Score, Table Tennis: Max Score, Table Tennis: VS Finish, Fishing: Caught One!",
KORG,TRITON,Programs -> Bank D,D017 Club E.Piano,,"Menu, Platinum Medal",
KORG,TRITON,Programs -> Bank D,D120 Noble Brite Pad,,-Used throughout the soundtrack-,
Roland,Fantom-X7,PR-A,064 Tubular Bell,"Tank_bgm_play2 -> 22, 23","Tanks!, Tanks!: Round Failed",
Roland,Fantom-X7,PR-A,073 Xylosizer,,"Charge!: Perfect, Charge!: All Perfect",
Roland,Fantom-X7,PR-B,016 Downright Bs,,"Billiards, Billiards: Results",
Roland,Fantom-X7,PR-B,089 Destroyed Bs,RP_HKY_BGM -> 14,"Laser Hockey, Laser Hockey: Results",
Roland,Fantom-X7,PR-C,003 Piccolo,"Tank_bgm_play2 -> 0, 1, 2, 3, 4",-Used throughout Tanks!-,
Roland,Fantom-X7,PR-C,006 Solo Tp,PANPAKAPAAN -> 0,Tanks!: Start,
Roland,Fantom-X7,PR-C,015 Grande Tuba,"Tank_bgm_play2 -> 15, 16, 17","Tanks!, Tanks!: Results, Tanks!: Results (Round 20+ Complete), Tanks!: Results (Round 100 Complete)",
Roland,Fantom-X7,PR-C,114 BlastfrmPast,"RP_HKY_BGM -> 2, 3, 4","Laser Hockey, Laser Hockey: Results",
Roland,Fantom-X7,PR-F,009 UltimatGrand,,"Find Mii: Start, Find Mii, Find Mii: Round Clear",
Roland,Fantom-X7,PR-F,027 Tre EP,,"Billiards, Billiards: Results",
Roland,Fantom-X7,PR-G,070 BodyElectric,"Tank_bgm_play2 -> 18, 19, 20, 21",Tanks!,
Roland,Fantom-X7,Rhythm Set -> PRST,002 StandardKit2,,"Find Mii, Laser Hockey (30 Seconds Left), Laser Hockey (Match Point)",
Roland,Fantom-X7,Rhythm Set -> PRST,006 Brush Jz Kit,,"Billiards, Billiards: Results",
Roland,Fantom-X7,Rhythm Set -> PRST,007 Orch Kit,"Tank_bgm_play2 -> 7, 8, 9, 10, 11, 12","Tanks!, Tanks!: Results, Tanks!: Results (Round 20+ Complete), Tanks!: Results (Round 100 Complete)",
Roland,Fantom-X7,Rhythm Set -> PRST,008 909 808 Kit,"RP_HKY_BGM -> 17, 18, 19","Laser Hockey (30 Seconds Left), Laser Hockey (Match Point)",
Roland,Fantom-X7,Rhythm Set -> PRST,011 HipHop Kit 2,,"Find Mii, Find Mii: Round Clear",
Roland,Fantom-X7,Rhythm Set -> PRST,013 Machine&Hip,"Tank_bgm_play2 -> 5, 6","Tanks!, Tanks!: Results, Tanks!: Results (Round 20+ Complete), Tanks!: Results (Round 100 Complete)",
Roland,Fantom-X7,Rhythm Set -> PRST,018 Kit-Euro:POP,"RP_HKY_BGM -> 5, 6, 7, 8, 9, 10, 11, 12, 13","Laser Hockey, Laser Hockey: Results",
Roland,Fantom-X7,Rhythm Set -> GM,001 GM2 STANDARD,"Tank_bgm_play2 -> 13, 14","Tanks!, Tanks!: Results, Tanks!: Results (Round 20+ Complete), Tanks!: Results (Round 100 Complete)",
Roland,Fantom-X7,GM,228 Dog,RP_BOM2_BGM -> 22,Pose Mii (Unused Layer),
Roland,SOUND Canvas SC-8850,SC-55 Map,000 091 Polysynth,RP_COM_GAME_PARTY_BANK_BGM_01 -> 32,"New Record, New Record 2",
Roland,XV-5080,PR-A,018 Stiky Rhodes,,"Fishing: Start, Fishing",
Roland,XV-5080,PR-A,105 Dulcimer,RP_FSH_BANK_BGM_01 -> 11,Fishing: Caught One!,
Sound Ideas,The General Series 6000,6032-63-03,"MUSIC, BUGLE","RP_TNK_BANK_SE_01 -> 18, 19, 20, 21",Tanks!: Bonus,
Sound Ideas,The General Series 6000,6037-18-03,"STEREO, TURNTABLE","RP_MENU_BGM_BANK_01 -> 8, 9",Menu,
Sound Ideas,Warner Bros. Sound Effects Library,WB02-68-02,"CARTOON, PLUCK",RP_BOM2_BGM -> 20,Pose Mii: Bubble Dropped,
Sound Ideas,Warner Bros. Sound Effects Library,WB02-68-03,"CARTOON, PLUCK",RP_BOM2_BGM -> 21,Pose Mii: 2nd Bubble Dropped,
Soundbytes,Early Patches,Partition B -> VD,UD,RP_DUC_BANK_BGM_02 -> 34,"Shooting Range: Combo, Shooting Range: Results - Draw, Shooting Range: Results - Win",
Spectrasonics,Supreme Beats,CD 1 -> Percussion -> Congas,Congas 2,RP_PNP_BANK_BGM_02 -> 29,Table Tennis: Bad Score,
Spectrasonics,Supreme Beats,CD 2 -> Percussion -> South American,Pandieros,RP_FSH_BANK_BGM_01 -> 35,Fishing: Bonus,
Spectrasonics,Supreme Beats,CD 2 -> Percussion -> South American,Quicas,"RP_FSH_BANK_BGM_01 -> 27, 28, 29, 30","Fishing: Bonus, Fishing: Bonus (2 Players)",
Ueberschall,Disco De Luxe,91-99 DRUM SOUNDS -> 94 hihats I,a-chh-disco02,,"Gold Medal, Table Tennis: Good Score, Table Tennis: Great Score, Table Tennis: Max Score, Table Tennis: VS Finish",
Ueberschall,Disco De Luxe,91-99 DRUM SOUNDS -> 94 hihats I,c-ohh-disco02,,"Gold Medal, Table Tennis: Good Score, Table Tennis: Great Score, Table Tennis: Max Score, Table Tennis: VS Finish",
Ueberschall,Disco De Luxe,91-99 DRUM SOUNDS -> 99 toms,tom-disco03,RP_PNP_BANK_BGM01 -> 3,"Table Tennis, Table Tennis: VS Game",
Ueberschall,House Essentials,30-47 DRUMS -> HE30.BD-HOUSE1,bdeHOE30020house1,RP_PNP_BANK_BGM01 -> 10,Table Tennis: Results,
Ueberschall,House Essentials,30-47 DRUMS -> HE34.BD-DEEP1,bdeHOE34016deep1,,"Gold Medal, Platinum Medal, Table Tennis: Good Score, Table Tennis: Great Score, Table Tennis: Max Score, Table Tennis: VS Finish",
Ueberschall,House Essentials,30-47 DRUMS -> HE36.BD-HARD1,bdeHOE36015hard1,RP_PNP_BANK_BGM01 -> 9,"Table Tennis, Table Tennis: VS Game",
Ueberschall,House Essentials,30-47 DRUMS -> HE42-45.HIHAT -> HE42.HIHAT,chhHOE42012hihat,RP_PNP_BANK_BGM01 -> 11,"Table Tennis, Table Tennis: VS Game",
Ueberschall,House Essentials,30-47 DRUMS -> HE42-45.HIHAT -> HE43.OPEN HIHAT,ohhHOE43035openhihat,RP_PNP_BANK_BGM01 -> 12,Table Tennis,
Ueberschall,House Essentials,48-51 BASS -> HE50.BASSa-DANCE,bseHOE50014dance-A,,"Gold Medal, Platinum Medal, Table Tennis: Bad Score, Table Tennis: Good Score, Table Tennis: Great Score, Table Tennis: Max Score, Table Tennis: VS Finish",
Ueberschall,House Essentials,52-66 SOUNDS -> HE52.SOUND-RHODES,rhoHOE52007rhodes-A,RP_PNP_BANK_BGM_02 -> 15,Table Tennis: Bad Score,
Ueberschall,House Essentials,52-66 SOUNDS -> HE52.SOUND-RHODES,rhoHOE52008rhodes-A,RP_PNP_BANK_BGM_02 -> 16,Table Tennis: Bad Score,
Ueberschall,House Essentials,52-66 SOUNDS -> HE58.SOUND-SAWLEAD,synHOE58016sawlead-A,RP_PNP_BANK_BGM_02 -> 24,Table Tennis: Bad Score,
All other documented instruments were ripped from previous Nintendo titles/archives.,,,,,,
Digidesign,SampleCell II CD-ROM Library #1,"Samples -> drums and percussion -> Conga, High",CongaHi Ring-3,From Wind Waker,"Table Tennis: Bad Score, Fishing: Bonus (2 Players)",
ILIO,Synclavier Percussion+,CD 1 -> Percussion,Congas w/ hands,From Wind Waker,"Table Tennis: Bad Score, Fishing: Bonus (2 Players)",
KORG,TRITON,Programs -> Bank C,C094 Smoothy Pad,From Mario Kart: Double Dash!!,"Shooting Range: Final Round, Fishing: Start, Fishing, Fishing: Caught One!, Fishing: 2 Players - Catch While Losing",
Roland,SOUND Canvas SC-88,SC-88 Map,100 004 HollowReleas,From Super Mario Sunshine,Menu,
Roland,SOUND Canvas SC-8850,SC-8850 Map,039 121 Gt.StrokeNz1,From Wind Waker,"Shooting Range: Results - Draw, Fishing: Results",
Spectrasonics,Supreme Beats,CD 1 -> Percussion,Udus,From Wind Waker,"Fishing: Bonus, Fishing: Bonus (2 Players)",
Ueberschall,Disco De Luxe,88-90 KEYS -> 90 instruments,pne-e_piano-c2,From Mario Kart DS,"Fishing: Start, Fishing: Results",
Ueberschall,Disco De Luxe,88-90 KEYS -> 90 instruments,pne-e_piano-c3,From Mario Kart DS,"Fishing: Start, Fishing: Bonus, Fishing: Bonus (2 Players), Fishing: Results",
Stuff to Find,,,,,,
?,?,,,Cartoon Guitar SFX,"Pose Mii: Bubble Dropped, Pose Mii: 2nd Bubble Dropped",
?,? (Sample Library),,,Cymbal,"Platinum Medal, Table Tennis: Great Score, Table Tennis: Max Score",
?,? (Sample Library),,,Deep Impact,"Shooting Range: Results - Draw, Shooting Range: Results - Draw",
Roland,Fantom-X7,,,Distorted Guitar,"Laser Hockey (30 Seconds Left), Laser Hockey (Match Point)",
?,? (Sample Library),,,Electric Guitar,Fishing: Results,
?,? (possibly TRITON?),,,Filter Synth,"Table Tennis, Table Tennis: VS Game",
?,? (Sample Library),,,Flute/Tin Whistle,Fishing,
?,? (Sample Library),,,Frame Drum,Fishing: Bonus,
?,? (Sample Library),,,Mandolin - From Wind Waker,Fishing,
?,? (Sample Library),,,Pandeiro,"Fishing: Bonus, Fishing: Bonus (2 Players)",
?,? (possibly TRITON?),,,Sine Wave,"Table Tennis: Start, Table Tennis, Table Tennis: VS Game, Table Tennis: Results",
?,? (Sample Library),,,Snare,-Used throughout the soundtrack-,
?,? (Sample Library),,,Woodblock,Shooting Range: Results - Draw,
Wii Fit,,"(Released: December 1, 2007)",,"(Music by: Toru Minegishi, Manaka Kataoka, Shiho Fujii)",,
Streamed Audio,,,,,,
Apple,ES1,Synth Bass,Sub Bass,,Staff Credits,
Apple,EVB3,Jazz Organ Style,B. Auger 2,,Training Menu,
Apple,EVB3,Pop Organ Style,Reggae 3,,Aerobics/Balance Results,
Apple,EVB3,Rock Organ Style,Let It B-Preston,,Strength Training,
Apple,EXS24,01 Piano,Grand Piano,,"Balance Test Start, Balance Test Results, Body Test Start, Training Menu (Game Select), Yoga, Aerobics/Balance Start 1, Aerobics/Balance Results (Failed)",
Apple,EXS24,01 Piano,Small Grand Piano,,Disc Startup Screen,
Apple,EXS24,02 Guitars,Classical Acoustic Guitar,,"Yoga/Strength Training Start, Yoga/Strength Training Results",
Apple,EXS24,02 Guitars,Steel String Acoustic 1,,Balance Test Results,
Apple,EXS24,03 Bass,Fingerstyle Electric Bass,,"Training Menu, Yoga/Strength Training Start",
Apple,EXS24,03 Bass,Fretless Electric Bass,,"Yoga/Strength Training Results, Aerobics/Balance Results",
Apple,EXS24,03 Bass,Muted Electric Bass,,Strength Training,
Apple,EXS24,04 Strings,String Ensemble,,Yoga,
Apple,EXS24,05 Horns & Woodwinds,Brass Section,,"Aerobics/Balance Start 1, Aerobics/Balance Start 2",
Apple,EXS24,07 Voices & Choir,Digital Choir,,"Disc Startup Screen, Body Test Start, Wii Fit Age Results (Low), Training Menu (Game Select), Yoga",
Apple,EXS24,08 Drum Kits,Dry Standard Kit,,"Yoga/Strength Training Results, Aerobics/Balance Results",
Apple,EXS24,08 Drum Kits,Jazz Kit,,"Yoga/Strength Training Start, Yoga/Strength Training Results",
Apple,EXS24,08 Drum Kits,Pop Kit,,"Aerobics/Balance Start 1, Aerobics/Balance Start 2",
Apple,EXS24,08 Drum Kits,Rock Kit,,Aerobics/Balance Results (Failed),
Apple,EXS24,22 Digital Pad Synths,Silver Pad,,Initial Setup,
Apple,EXS24,36 Synth Poly,Bellsphere Basic,,Staff Credits,
Apple,EXS24,GarageBand,Session Bass,,"Aerobics/Balance Start 1, Aerobics/Balance Start 2",
Apple,Loops,Apple Loops for GarageBand,Shaker 05,,Aerobics/Balance Results (Failed),
Apple,Loops,Apple Loops for GarageBand,Tambourine 07,,Training Menu,
Apple,Ultrabeat,Drum Banks,Acoustic Hi-Hat Bank,,Staff Credits,
Apple,Ultrabeat,Drum Banks,Analog Hi-Hat Bank,,Strength Training,
Apple,Ultrabeat,Drum Banks,Analog Kick Drum Bank,,"Strength Training, Staff Credits",
Apple,Ultrabeat,Drum Sets,Electro-Breaks Kit,,Strength Training,
Apple,Ultrabeat,Drum Sets,Vintage 08 Kit,Kick lowpassed,Yoga,
Best Service,Advanced Orchestra,CD 1 -> Partition A -> 01 VI LNG FF,VI LONG FF,,Yoga/Strength Training Results,
Best Service,Advanced Orchestra,CD 1 -> Partition C -> 19 VA PIZZ 1,VA PIZICTO 1,,Disc Startup Screen,
Best Service,Advanced Orchestra,CD 1 -> Partition G -> 13 CL PIZZ 1,CL PIZICTO 1,,Disc Startup Screen,
Best Service,Advanced Orchestra,CD 3 -> Partition B -> 10 FLS LG F,FLS LONG F,,Training Menu (Game Select),
Best Service,Advanced Orchestra,CD 3 -> Partition G -> 02 BNS STAC1,BNS STCATO 1,,Wii Fit Age Results (Weaker),
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS -> Instr. Bass Drums,BD Real mono,,Title Screen (Taikenban),
Best Service,Ultra Gigapack,CD 1 -> Instr. Guitars -> Instr. Guitar Acoustic,Gui Acoustic +++ soft,,Body Test Start,
Best Service,Ultra Gigapack,CD 1 -> Instr. Orchestral Strings,Harp,,Balance Test Results,
ILIO,Synclavier Percussion+,CD 1 -> Percussion,Congas5,,Training Menu,
ILIO,Synclavier Percussion+,CD 1 -> Percussion,Cowbell4,Pitched down -2 semitones,Wii Fit Age Results (Weaker),
ILIO,Synclavier Percussion+,CD 1 -> Percussion,"Maracas, Medium",From Mario Kart: Double Dash!!,Title Screen (Taikenban),
ILIO,Synclavier Percussion+,CD 1 -> Percussion,Tambourine shakes,,"Wii Fit Age Results (Low), Wii Fit Age Results (Just Right), Wii Fit Age Results (Weaker)",
ILIO,Synclavier Percussion+,CD 1 -> Percussion,"Tambourine, Misc.",,Wii Fit Age Results (Low),
KORG,01R/W,PROG -> Bank B,B25 EtherBells,,BMI Results (Normal),
KORG,TRITON STUDIO,Programs -> Bank A,A012 Smooth Sine Lead,,Title Screen (Taikenban),
KORG,TRITON STUDIO,Programs -> Bank A,A035 Arco Strings,,Title Screen (Taikenban),
KORG,TRITON STUDIO,Programs -> Bank A,A065 90's Piano,,Title Screen (Taikenban),
KORG,TRITON STUDIO,Programs -> Bank B,B062 E.Bass Pick 1,,Title Screen (Taikenban),
KORG,TRITON STUDIO,Programs -> Bank B,B114 Harp,,Title Screen (Taikenban),
KORG,TRITON STUDIO,Programs -> Bank C,C107 The ANAPIZZ,,Title Screen (Taikenban),
KORG,TRITON STUDIO,Programs -> Bank D,D016 Paddy Whack,,Title Screen (Taikenban),
Roland,Fantom-X7,PR-A,054 MuBox Pad,edited or layered with something?,Penguin Slide,
Roland,Fantom-X7,PR-A,069 FS Xylo,low velocity,Balance Bubble,
Roland,Fantom-X7,PR-B,124 Clarence.net,,Penguin Slide,
Roland,Fantom-X7,PR-F,009 UltimatGrand,,"Balance Bubble, Penguin Slide",
Roland,Fantom-X7,PR-F,046 SideBandBell,,Penguin Slide,
Roland,Fantom-X7,GM,123 Trombone,,Balance Bubble,
Roland,Fantom-X7,GM,155 Ocarina,,Balance Bubble,
Roland,Fantom-X7,Rhythm Set -> PRST,001 StandardKit1,,Balance Bubble,
Roland,Fantom-X7,Rhythm Set -> PRST,003 StandardKit3,,Penguin Slide,
Roland,SOUND Canvas SC-88 Pro,SC-55 Map,015 000 Tubular-bell,,Aerobics/Balance Results,
Roland,SOUND Canvas SC-88 Pro,SC-55 Map -> Drum Set,001 STANDARD,F#3 (Tambourine),"Strength Training, Aerobics/Balance Results",
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,006 000 E.Piano 2,,"Yoga/Strength Training Start, Yoga/Strength Training Results, Aerobics/Balance Results (Failed)",
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,010 000 Glocknspiel,,"Wii Fit Age Results (Just Right), Yoga/Strength Training Start",
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,011 000 Music Box,,Strength Training,
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,046 000 Pizz. Str.,,"Disc Startup Screen, Wii Fit Age Results (Just Right)",
Roland,SOUND Canvas SC-88 Pro,SC-88 Map,076 000 Pan Flute,,"Yoga/Strength Training Start, Yoga/Strength Training Results",
Roland,SOUND Canvas SC-88 Pro,Native Map,022 000 Accordion Fr,,Wii Fit Age Results (Weaker),
Roland,SOUND Canvas SC-88 Pro,Native Map,049 000 Strings :,,"Yoga/Strength Training Start, Strength Training",
Roland,SOUND Canvas SC-88 Pro,Native Map,050 000 SlowStrings,,"Aerobics/Balance Start 1, Aerobics/Balance Start 2",
Roland,SOUND Canvas SC-88 Pro,Native Map,109 000 Kalimba,,Disc Startup Screen,
Spectrasonics,Supreme Beats,CD 2 -> Percussion -> Percussion Toys,Flextone,,Wii Fit Age Results (Weaker),
Ueberschall,House Essentials,30-47 DRUMS -> HE42-45.HIHAT -> HE45.CYMBAL,cyvHOE45001revcymbal,Pitched up 3 semitones,Title Screen (Taikenban),
Yamaha,MOTIF 6,DRM -> PRE,001 Dr:PoweredStd,,Title Screen (Taikenban),
Stuff to Find,,,,,,
?,?,,,Acoustic Drum Kit,Training Menu (Game Select),
? (Apple?),?,,,FM Bell Pluck,Yoga,
?,? (possibly Fantom-X7?),,,Harp?,Balance Bubble (Danger),
?,?,,,Percussion,Balance Bubble,
? (Apple?),?,,,Square Pluck Synth,Strength Training,
? (Apple?),?,,,Synth Chords,Strength Training,
Sequenced Soundbanks ★★,,,,,,
Apple,EFM1,Organ,Tiny Organ,"BANK_BGM -> 38, 39",Table Tilt,
Apple,ES P,,Game Boy,"BANK_BGM_UNUSED -> 29, 30, 31, 32, 33",-Unused sample-,
Apple,ES1,Sequence Sounds,Fat Sequence,"BANK_STEP -> 39, 40, 41",Advanced Step,
Apple,ES1,Sequence Sounds,Velocity Sequence,"BANK_BGM -> 36, 37",Table Tilt,
Apple,ES1,Synth Bass,Pop Bass,"BANK_STEP -> 34, 35, 36, 37, 38",Advanced Step,
Apple,ES1,Synth Bass,Short Bass,"BANK_BGM_UNUSED -> 11, 12, 13, 14, 15, 16",-Unused sample-,
Apple,ES2,Atmospheres,Ibiza Sun Dance,"BANK_STEP -> 42, 43, 44, 45",Advanced Step,
Apple,ES2,Brass,Fair Brass,"BANK_STEP -> 46, 47, 48, 49",Advanced Step,
Apple,EVB3,Gospel - Soul - Blues,Gospel (clean) Morph,"BANK_STEP02 -> 16, 17, 18, 19, 20, 21",Basic Step,
Apple,EVB3,Jazz Organ Style,J. Smith (soft),"BANK_BGM_UNUSED -> 19, 20, 21",-Unused sample-,
Apple,EVB3,Rock Organ Style,Doors Organ Like C,"BANK_BGM_UNUSED -> 22, 23",-Unused sample-,
Apple,EVB3,Theater Organ,Piano Organ,"BANK_MAINMENU_COMMON_DISK -> 55, 56, 57, 58, 59","Initial Setup (Body Test), Main Menu",
Apple,EVB3,,#default,"BANK_BGM_F -> 30, 31",Rhythm Boxing,
Apple,EVP88,,Hard Stage MkII - Dry,"BANK_BGM_UNUSED -> 34, 35, 36, 37, 38, 39, 40",-Unused sample-,
Apple,EVP88,,Metal Tongue Piano - Dry,"BANK_STEP02 -> 9, 10, 11, 12, 13, 14, 15",Basic Step,
Apple,EXS24,01 Piano,MarkII,"BANK_STEP02 -> 31, 32",Basic Step,
Apple,EXS24,01 Piano,Small Soft Grand Piano,,"Initial Setup (Body Test), Body Test Complete, Wii Fit Plaza, Hoop Dance",
Apple,EXS24,03 Bass,Slapped Electric Bass,"BANK_STEP02 -> 33, 34, 35, 36, 37",Basic Step,
Apple,EXS24,08 Drum Kits,Pop Kit,,"Rhythm Boxing, Basic Step",
Apple,EXS24,12 Analog Leads,Miami Lead,"BANK_STEP -> 63, 64, 65, 66, 67",Advanced Step,
Apple,EXS24,24 Digital Synths,Silver Lake,,"Body Test Complete, User Selection, Main Menu, Stamped",
Apple,EXS24,GarageBand,Motown Bass,"BANK_HOOP -> 19, 20, 21, 22, 23",Hoop Dance,
Apple,EXS24,GarageBand,Seventies Kit,"BANK_HOOP -> 1, 2, 3, 4, 5, 7, 8",Hoop Dance,
Apple,EXS24,,#default,,"Basic Step, Advanced Step",
Apple,Jam Pack 1,Guitars,Edgy Muted,"BANK_HOOP -> 29, 30, 31",Hoop Dance,
Apple,KlopfGeist,,Plick Hi,BANK_BGM_F -> 35,Rhythm Boxing,
Apple,Loops,Apple Loops for GarageBand,Funky Electric Guitar 07,"BANK_STEP02 -> 38, 39, 40, 41, 42, 43, 44, 45",Basic Step,
Apple,Sculpture,Bells and Glass Tones,Salon Echo,,"Body Test Complete, Wii Fit Plaza",
Apple,Sculpture,Other Instruments,Corollary,"BANK_BGM -> 43, 44, 45",Table Tilt,
Apple,Sculpture,,#default,"BANK_STEP -> 50, 51, 52, 53, 54",Advanced Step,
Apple,Ultrabeat,Drum Banks,Acoustic Hi-Hat Bank,"BANK_STEP02 -> 26, 27",Basic Step,
Apple,Ultrabeat,Drum Banks,Analog Kick Drum Bank,,Basic Step,
Apple,Ultrabeat,Drum Banks,Analog Snare Bank,"BANK_STEP02 -> 24, 25",Basic Step,
Apple,Ultrabeat,Drum Sets,Break-Beat Kit,"BANK_BGM -> 20, 21, 23, 24, 26",Table Tilt,
Apple,Ultrabeat,Drum Sets,Soul Kit,BANK_BGM -> 22,Table Tilt,
Best Service,Advanced Orchestra,CD 1 -> Partition A -> 04 VI DET 1,VI DETACHE 1,"BANK_HOOP -> 33, 34, 35",Hoop Dance,
Best Service,Advanced Orchestra,CD 1 -> Partition C -> 19 VA PIZZ 1,VA PIZICTO 1,"BANK_MAINMENU_COMMON_DISK -> 4, 5, 6, 7, 8, 9",Main Menu,
Best Service,Advanced Orchestra,CD 1 -> Partition G -> 14 CL PIZZ 2,CL PIZICTO 2,,Initial Setup (Body Test),
Best Service,Advanced Orchestra,CD 3 -> Partition B -> 10 FLS LG F,FLS LONG F,,"Hoop Dance, Basic Step",
Best Service,Ultra Gigapack,CD 1 -> Instr. Drummachines -> Roland TR-909,TR-909 BassDrums,BANK_BGM -> 19,Table Tilt,
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS,Claps,,-Unused sample-,
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS -> Instr. Bass Drums,BD Real mono,,"Initial Setup (Body Test), Advanced Step, Rhythm Boxing",
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS -> Instr. HiHats,Hihats real mono Layer 2,BANK_BGM_F -> 15,Rhythm Boxing,
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS -> Instr. Snare Drums,SD Real mono 1,,Advanced Step,
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS -> Instr. Snare Drums,SD Rim-Sticks mono,,-Unused sample-,
Best Service,Ultra Gigapack,CD 1 -> Instr. DRUMS -> Instr. Snare Drums,SD Rim-Sticks stereo,,Initial Setup (Body Test),
Best Service,Ultra Gigapack,CD 1 -> Instr. Guitars -> Instr. Guitars Acoustic,Gui Acoustic +++ hard,"BANK_MAINMENU_COMMON_DISK -> 24, 26, 27","Initial Setup (Body Test), Main Menu",
Best Service,Ultra Gigapack,CD 1 -> Instr. Guitars -> Instr. Guitars Acoustic,Gui Acoustic +++ soft,"BANK_MAINMENU_COMMON_DISK -> 23, 25","Initial Setup (Body Test), Main Menu",
Best Service,Ultra Gigapack,CD 1 -> Instr. Percussion,Perc. Cowbells,,"Basic Step, Advanced Step",
Best Service,Ultra Gigapack,CD 1 -> Instr. Percussion,Perc. Shakers,BANK_MAINMENU_COMMON_DISK -> 2,-Unused sample-,
Best Service,Ultra Gigapack,CD 1 -> Instr. Percussion,Perc. Tambourines,,"Main Menu, Basic Step",
Best Service,Ultra Gigapack,CD 2 -> Instr. Synth-Pads,Digi Pad 04,BANK_BGM_UNUSED -> 6,-Unused sample-,
Best Service,Ultra Gigapack,"CD 3 -> Instr. ""Brass Section"" -> Instr. Trumpets",Trumpet short Falls stereo,"BANK_BGM_F -> 36, 37",-Unused sample-,
Brüse & Brüse AudioProduction,Acoustic Drums,"Track 73 - Single Strokes, surface -> Sample 5",open light wood mf close room,BANK_BGM_F -> 28,Rhythm Boxing,
