Company/Manufacturer,Product,Path/Bank,Preset,Notes
Heavyocity,Evolve R2,,,Metal hits and drums
,,,,
128. Depart,,,,
,,,,
,,,,
129. Funny,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Marimba,
,,,,To do: Find the hi hats
130. Action,,,,
,,,,
,,,,
131. Heroic,,,,
,,,,
,,,,
132. March Hare,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,
,,,,
133. Executioner,,,,
,,,,
,,,,
134. Magic Theory,,,,
,,,,
,,,,
135. Magic War,,,,
,,,,
,,,,
136. 光の救世主,,,,
,,,,
,,,,
137. 漆黒の夜に白い雪,,,,
Modartt,Pianoteq 6,Grand Steinway D,Steinway D Prelude,
,,,,
138. 罪の本願,,,,
,,,,
,,,,
139. 星光マップ,,,,
Spectrasonics,Stylus RMX,RMX Grooves -> 70-Datalife,70-Datalife Combo,
Spectrasonics,Stylus RMX,RMX Grooves -> 90-Madrid,90-Madrid Combo,
140. 始まりの星,,,,
,,,,
,,,,
141. 幸福魔法,,,,
,,,,
,,,,
142. World Pilla,,,,
,,,,
,,,,
143. 光,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,
,,,,
144. 虛構世界,,,,
,,,,
,,,,
145. 運命の向こうへ,,,,
,,,,
,,,,
146. 一期一会,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,Might be actual VSL instead
,,,,
147. 瞳の中に,,,,
,,,,
,,,,
148. 砕けやすい現実世界,,,,
,,,,
,,,,
149. しばしの幻想世界,,,,
Best Service,Ethno World Instruments,,,Maybe?
,,,,
150. Hushed,,,,
,,,,
,,,,
151. Famine,,,,
Native Instruments,Action Strikes,Action Strikes - Ensemble,Dark City,High loop playing slow
Native Instruments,Massive,,,To confirm
152. King of Film,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,Might be actual VSL instead
,,,,
153. 太虛戦線,,,,
,,,,
,,,,
154. 別雲間,,,,
Native Instruments,Action Strikes,Action Strikes - Ensemble,Dark City,
,,,,
155. Cheer Up,,,,
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Harp,
Spectrasonics,Trilian,,,To check
156. 神罪降臨,,,,
,,,,
,,,,
157. Division Flowers,,,,
,,,,
,,,,
158. Dark Ambient,,,,
,,,,
,,,,
159. Tortured Mind,,,,
,,,,
,,,,
160. 終ワリハ始マリ,,,,
,,,,
,,,,
161. 閃耀月光,,,,
,,,,
,,,,
162. NagazoraDay,,,,
Spectrasonics,Stylus RMX,,,To check for hi hats
,,,,
163. NagazoraNight,,,,
Spectrasonics,Stylus RMX,,,To check for hi hats
,,,,
164. HoukaiAcademy,,,,
Spectrasonics,Omnisphere 2,Spotlight - EDM -> Electro Perc,Kick Me,
Spectrasonics,Stylus RMX,,,To check for percussion
Xfer Records,Serum,Plucked,PL Totem [7S],
163. NewBattle,,,,
Heavyocity,Damage 2,D2 Loop Designer -> 01 All Star Loops (STR),All Star - Manhattan Car Chase,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
